visit_date,name,dob
28/12/2016,Victor Ortiz,03/02/1996
28/12/2016,Henry Rios,05/02/1996
28/12/2016,John Davis,05/02/1996
28/12/2016,Helen Coleman,09/02/1996
28/12/2016,James Honor,09/02/1996
28/12/2016,Eleanor Snyder,12/02/1996
28/12/2016,Julia Lewis,13/02/1996
28/12/2016,Edgar Roth,19/02/1996
28/12/2016,Samantha Vazquez,19/02/1996
28/12/2016,Haley Fundora,02/03/1996
28/12/2016,Laura Smith,05/03/1996
28/12/2016,Linda Gomez,08/03/1996
28/12/2016,Cynthia Barrier,10/03/1996
28/12/2016,Jack Hawkins,23/03/1996
28/12/2016,Jerry Beavers,28/03/1996
28/12/2016,Robert Tweed,29/03/1996
28/12/2016,Katherine Gore,30/03/1996
28/12/2016,Gayla Marroquin,02/04/1996
28/12/2016,Debra Nunnery,08/04/1996
28/12/2016,Chris Mayer,14/04/1996
28/12/2016,Pete Bobb,22/04/1996
28/12/2016,Mary Lofton,23/04/1996
28/12/2016,Joseph Smith,25/04/1996
28/12/2016,Betty Young,15/05/1996
28/12/2016,Cynthia Dominquez,16/05/1996
28/12/2016,Roger Ballance,16/05/1996
28/12/2016,Stephanie Malinowski,18/05/1996
28/12/2016,Kimberly Fletcher,23/05/1996
28/12/2016,Sarah Mckeon,02/06/1996
28/12/2016,Clayton Hudson,04/06/1996
28/12/2016,Jason Villegas,08/06/1996
28/12/2016,Brian Lane,16/06/1996
28/12/2016,Henry Brunson,21/06/1996
28/12/2016,Laura Ingram,22/06/1996
28/12/2016,Doris Wilson,28/06/1996
28/12/2016,Justin Achenbach,29/06/1996
28/12/2016,Carl Uson,03/07/1996
28/12/2016,Cynthia Kennedy,09/07/1996
28/12/2016,Felicia Preece,09/07/1996
28/12/2016,Florine Kim,14/07/1996
28/12/2016,Shayne West,20/07/1996
28/12/2016,Ruby Pace,24/07/1996
28/12/2016,Joelle Grimaud,03/08/1996
28/12/2016,Michelle Moore,13/08/1996
28/12/2016,Cassidy Williams,14/08/1996
28/12/2016,Dora Sims,15/08/1996
28/12/2016,Edith Alexander,18/08/1996
28/12/2016,Vivian Gibson,20/08/1996
28/12/2016,Cynthia Allen,29/08/1996
28/12/2016,Leroy Gennaro,30/08/1996
28/12/2016,Janet Greene,06/09/1996
28/12/2016,Arthur Freund,07/09/1996
28/12/2016,Jeffrey Snow,09/09/1996
28/12/2016,Lisa Clark,22/09/1996
28/12/2016,Woodrow Johnston,28/09/1996
28/12/2016,Earl Gafford,30/09/1996
28/12/2016,Benjamin Kave,01/10/1996
28/12/2016,Jenni Ager,01/10/1996
28/12/2016,Jamie Abbott,11/10/1996
28/12/2016,Debra Kelley,12/10/1996
28/12/2016,Jane Burton,18/10/1996
28/12/2016,Alan Shoemake,28/10/1996
28/12/2016,Irma Tseng,03/11/1996
28/12/2016,Craig Burks,04/11/1996
28/12/2016,Martha Fitzpatrick,04/11/1996
28/12/2016,Shawn Niebaum,06/11/1996
28/12/2016,Susan Medina,17/11/1996
28/12/2016,Christine Victoria,26/11/1996
28/12/2016,Suzanne Larson,02/12/1996
28/12/2016,Owen Wessel,04/12/1996
28/12/2016,Michael Sutton,05/12/1996
28/12/2016,Christi Macpartland,11/12/1996
28/12/2016,Justin Jackson,17/12/1996
28/12/2016,Michelle Mcgriff,30/12/1996
28/12/2016,Samuel Fierro,02/01/1997
28/12/2016,William Bench,04/01/1997
28/12/2016,Mohammad Simonds,12/01/1997
28/12/2016,Jeanette Kiser,16/01/1997
28/12/2016,Michael Pitts,16/01/1997
28/12/2016,Hector Selman,20/01/1997
28/12/2016,Earl Weber,24/01/1997
28/12/2016,Eugene Velo,25/01/1997
28/12/2016,Tim Reinsfelder,26/01/1997
28/12/2016,Linda Vasquez,28/01/1997
28/12/2016,David Graves,03/02/1997
28/12/2016,Phillip Brown,08/02/1997
28/12/2016,Ralph Tom,08/02/1997
28/12/2016,Zenobia Yahna,19/02/1997
28/12/2016,Katrina Beasley,06/03/1997
28/12/2016,Leslie Casey,07/03/1997
28/12/2016,Robin Wilson,22/03/1997
28/12/2016,Shanae Platt,24/03/1997
28/12/2016,Kim Palmer,27/03/1997
28/12/2016,Joan Gatewood,29/03/1997
28/12/2016,Dean Jennings,30/03/1997
28/12/2016,Louis Rowland,01/04/1997
28/12/2016,Shirley Saucedo,02/04/1997
28/12/2016,Keith Bowers,06/04/1997
28/12/2016,Deanne Fisher,08/04/1997
28/12/2016,Beulah Lindsey,10/04/1997
28/12/2016,Jeanette Stupar,10/04/1997
28/12/2016,Jennine Robertson,11/04/1997
28/12/2016,Melissa Balser,11/04/1997
28/12/2016,David Phillips,12/04/1997
28/12/2016,Dwight Roland,12/04/1997
28/12/2016,Anthony Scavone,16/04/1997
28/12/2016,Willis Stewart,21/04/1997
28/12/2016,Robert Zohn,22/04/1997
28/12/2016,Louise Rush,24/04/1997
28/12/2016,Sammy Bliss,24/04/1997
28/12/2016,Jack Hawkins,30/04/1997
28/12/2016,Josefina Armstrong,06/05/1997
28/12/2016,Thomas Vanderwal,06/05/1997
28/12/2016,Charles Crandall,12/05/1997
28/12/2016,Jennifer Chung,12/05/1997
28/12/2016,Lisa Gustavson,22/05/1997
28/12/2016,James Faulkner,23/05/1997
28/12/2016,Amy Soto,28/05/1997
28/12/2016,Eva Mulder,28/05/1997
28/12/2016,Polly Mujalli,28/05/1997
28/12/2016,Chester Garske,08/06/1997
28/12/2016,German Gallian,12/06/1997
28/12/2016,Kellie Florio,13/06/1997
28/12/2016,Fred Barnette,19/06/1997
28/12/2016,Nathaniel Malpass,02/07/1997
28/12/2016,James Alfieri,06/07/1997
28/12/2016,Esther Swain,12/07/1997
28/12/2016,Charles Betts,18/07/1997
28/12/2016,Olin Holladay,25/07/1997
28/12/2016,Barbara Grams,03/08/1997
28/12/2016,Raymond Shannon,06/08/1997
28/12/2016,Florence Narain,21/08/1997
28/12/2016,Heather Baxter,21/08/1997
28/12/2016,Donald Reddout,29/08/1997
28/12/2016,Sharon Barton,08/09/1997
28/12/2016,Melissa Cashman,16/09/1997
28/12/2016,Alice Seidel,18/09/1997
28/12/2016,Dominique Heuser,20/09/1997
28/12/2016,Daniel Guzman,04/10/1997
28/12/2016,Daniel Harris,07/10/1997
28/12/2016,Lisa Sing,23/10/1997
28/12/2016,Carolyn Ave,29/10/1997
28/12/2016,Michelle Riesner,18/11/1997
28/12/2016,Rosella Fortin,22/11/1997
28/12/2016,Barbara Perez,29/11/1997
28/12/2016,Anne Bauer,14/12/1997
29/12/2016,Michael Pace,26/09/1991
29/12/2016,Steven Estevez,13/01/1992
29/12/2016,Sherry Wilder,26/04/1992
29/12/2016,Frances Bateman,06/05/1992
29/12/2016,James Adams,16/06/1992
29/12/2016,Juan Goodnight,17/08/1992
29/12/2016,Lana Cash,08/09/1992
29/12/2016,Simon Hendricks,23/09/1992
29/12/2016,Ross Peele,03/10/1992
29/12/2016,Jose Goldman,15/10/1992
29/12/2016,Shirley Laswell,14/11/1992
29/12/2016,William Rasmussen,17/03/1993
29/12/2016,Michael Mcbride,26/04/1993
29/12/2016,Joseph Higgins,09/05/1993
29/12/2016,Dale Kirkwood,22/05/1993
29/12/2016,Patricia Whitley,08/06/1993
29/12/2016,Mary Alvarez,20/07/1993
29/12/2016,Judith Sanders,26/08/1993
29/12/2016,Lakenya Black,11/10/1993
29/12/2016,Mary Garret,12/11/1993
29/12/2016,Marion Marceau,20/11/1993
29/12/2016,Freda Shepardson,28/02/1994
29/12/2016,Patricia Johnson,07/03/1994
29/12/2016,John Bona,22/03/1994
29/12/2016,Laura Sotelo,06/04/1994
29/12/2016,Mary Laura,09/04/1994
29/12/2016,Maria Troutman,25/04/1994
29/12/2016,Franklin Olson,29/04/1994
29/12/2016,Deborah Woods,10/05/1994
29/12/2016,George Black,17/06/1994
29/12/2016,Carey Hamilton,10/07/1994
29/12/2016,Debbie Mcneil,12/07/1994
29/12/2016,Vincent Greene,29/07/1994
29/12/2016,Maribel Walters,30/07/1994
29/12/2016,Anthony Rambo,02/08/1994
29/12/2016,Larry Reeder,07/08/1994
29/12/2016,Emelda Clay,29/08/1994
29/12/2016,Roderick Anding,03/09/1994
29/12/2016,Robert Featherston,08/10/1994
29/12/2016,Joann Dimick,09/10/1994
29/12/2016,James Heminger,25/10/1994
29/12/2016,Dong Brett,17/11/1994
29/12/2016,Michael Tade,17/11/1994
29/12/2016,Roberto Fitzgerald,23/11/1994
29/12/2016,Kirby Roberts,26/11/1994
29/12/2016,Maurice Dyer,06/01/1995
29/12/2016,Virginia Smith,02/02/1995
29/12/2016,Frances Netherton,08/02/1995
29/12/2016,Rebecca Lynch,25/02/1995
29/12/2016,Caleb Jobe,02/03/1995
29/12/2016,Luz Connelly,26/03/1995
29/12/2016,Nathaniel Irving,18/04/1995
29/12/2016,Robert Murray,21/04/1995
29/12/2016,Byron Wafford,21/05/1995
29/12/2016,Leisa Knight,03/06/1995
29/12/2016,Deborah Rosenfeld,14/07/1995
29/12/2016,Margo Ward,14/07/1995
29/12/2016,Robert Haine,14/07/1995
29/12/2016,Ronald Stovall,18/07/1995
29/12/2016,Margaret Magallanes,07/08/1995
29/12/2016,Kathryn Chapman,18/08/1995
29/12/2016,Peter Romo,25/08/1995
29/12/2016,Coleen Boender,05/09/1995
29/12/2016,Marcia Coleman,08/09/1995
29/12/2016,Sarah Wilds,08/09/1995
29/12/2016,Wendy Faison,10/09/1995
29/12/2016,James Foltz,13/09/1995
29/12/2016,Cynthia Vanwinkle,27/09/1995
29/12/2016,Wayne Roop,09/10/1995
29/12/2016,James Burns,27/10/1995
29/12/2016,Ofelia Sexton,27/10/1995
29/12/2016,Ricardo Hedman,07/11/1995
29/12/2016,Lynn Bernhart,13/11/1995
29/12/2016,Denise Sullivan,14/11/1995
29/12/2016,Kevin Kahalehoe,15/11/1995
29/12/2016,Ivan Huertas,16/11/1995
29/12/2016,Ollie Rogers,25/11/1995
29/12/2016,Bridgett Collins,04/12/1995
29/12/2016,Dawn Gandara,09/12/1995
29/12/2016,Dawn Douglas,10/12/1995
29/12/2016,Guillermo Johnson,10/12/1995
29/12/2016,Hulda Nogle,13/12/1995
29/12/2016,Joseph Hirneise,18/12/1995
29/12/2016,Daniel Laster,31/12/1995
29/12/2016,Jeremy Garbe,04/01/1996
29/12/2016,Margaret Hickman,08/01/1996
29/12/2016,Wes Carlson,13/01/1996
29/12/2016,Tristan Chen,01/02/1996
29/12/2016,Victor Ortiz,03/02/1996
29/12/2016,John Davis,05/02/1996
29/12/2016,Kelsey Hardiman,08/02/1996
29/12/2016,James Honor,09/02/1996
29/12/2016,Arlena Raven,11/02/1996
29/12/2016,Julia Lewis,13/02/1996
29/12/2016,Francis Bunting,24/02/1996
29/12/2016,Jennell Thompson,24/02/1996
29/12/2016,Claude Stein,01/03/1996
29/12/2016,Linda Gomez,08/03/1996
29/12/2016,Cynthia Barrier,10/03/1996
29/12/2016,Kathryn Starr,11/03/1996
29/12/2016,Herman Briggs,29/03/1996
29/12/2016,Katherine Gore,30/03/1996
29/12/2016,Jean Goldsmith,02/04/1996
29/12/2016,Cheryl Robinson,05/04/1996
29/12/2016,Freddie Longoria,20/04/1996
29/12/2016,Joan Robinson,22/04/1996
29/12/2016,Pete Bobb,22/04/1996
29/12/2016,James Lundborg,02/05/1996
29/12/2016,Carmen Frix,09/05/1996
29/12/2016,Betty Young,15/05/1996
29/12/2016,Cynthia Dominquez,16/05/1996
29/12/2016,Roger Ballance,16/05/1996
29/12/2016,Anthony Moulder,17/05/1996
29/12/2016,Michelle Hampton,20/05/1996
29/12/2016,Troy Gilmore,24/05/1996
29/12/2016,Sherry Stewart,07/06/1996
29/12/2016,Lisa Hazelwood,14/06/1996
29/12/2016,Henry Brunson,21/06/1996
29/12/2016,Sean Bishop,23/06/1996
29/12/2016,Justin Achenbach,29/06/1996
29/12/2016,Florine Kim,14/07/1996
29/12/2016,Ruby Pace,24/07/1996
29/12/2016,Myra Segura,28/07/1996
29/12/2016,Melanie Cooke,31/07/1996
29/12/2016,Tad Lopez,09/08/1996
29/12/2016,James Rainey,13/08/1996
29/12/2016,Lucia Davis,22/08/1996
29/12/2016,David Reid,27/08/1996
29/12/2016,Cynthia Allen,29/08/1996
29/12/2016,Ruth Vise,01/09/1996
29/12/2016,Michael Walden,03/09/1996
29/12/2016,Janet Greene,06/09/1996
29/12/2016,Arthur Freund,07/09/1996
29/12/2016,Lucy Watson,11/09/1996
29/12/2016,Libby Locke,13/09/1996
29/12/2016,Jennifer Miller,16/09/1996
29/12/2016,Rogelio Garrett,16/09/1996
29/12/2016,Matthew Stamour,24/09/1996
29/12/2016,Woodrow Johnston,28/09/1996
29/12/2016,Benjamin Kave,01/10/1996
29/12/2016,Sanford Huffman,02/10/1996
29/12/2016,Debra Kelley,12/10/1996
29/12/2016,Jane Burton,18/10/1996
29/12/2016,Patrick Gaff,18/10/1996
29/12/2016,Tracy Strope,03/11/1996
29/12/2016,Craig Burks,04/11/1996
29/12/2016,Shawn Niebaum,06/11/1996
29/12/2016,Judy Livingston,10/11/1996
29/12/2016,James Albers,25/11/1996
29/12/2016,Christine Victoria,26/11/1996
29/12/2016,John Borden,27/11/1996
29/12/2016,Marcus Cox,05/12/1996
29/12/2016,Jean Lotts,07/12/1996
29/12/2016,Christi Macpartland,11/12/1996
29/12/2016,Keith Rains,15/12/1996
29/12/2016,Ivan Sundby,23/12/1996
29/12/2016,William Bench,04/01/1997
29/12/2016,Cora Gibson,12/01/1997
29/12/2016,Sandra Lannier,14/01/1997
29/12/2016,Jeanette Kiser,16/01/1997
29/12/2016,Hector Selman,20/01/1997
29/12/2016,Earl Weber,24/01/1997
29/12/2016,Linda Vasquez,28/01/1997
29/12/2016,David Graves,03/02/1997
29/12/2016,Yvonne Knowles,03/02/1997
29/12/2016,Zenobia Yahna,19/02/1997
29/12/2016,Leslie Casey,07/03/1997
29/12/2016,Alfredo Vinci,08/03/1997
29/12/2016,Bryant Ahearn,08/03/1997
29/12/2016,Thomas Kim,19/03/1997
29/12/2016,Diane Hayes,27/03/1997
29/12/2016,Dean Jennings,30/03/1997
29/12/2016,Shirley Saucedo,02/04/1997
29/12/2016,Julie Gordon,03/04/1997
29/12/2016,Irma Tseng,06/04/1997
29/12/2016,Deanne Fisher,08/04/1997
29/12/2016,Linda Holstine,10/04/1997
29/12/2016,Roger Williams,10/04/1997
29/12/2016,Melissa Balser,11/04/1997
29/12/2016,Adrienne Raney,16/04/1997
29/12/2016,Arlene Broadnax,23/04/1997
29/12/2016,Phillis Mclain,05/05/1997
29/12/2016,William Jones,05/05/1997
29/12/2016,Thomas Vanderwal,06/05/1997
29/12/2016,Mary Curtis,08/05/1997
29/12/2016,Charles Crandall,12/05/1997
29/12/2016,Shirley Hatfield,12/05/1997
29/12/2016,James Pettit,13/05/1997
29/12/2016,Lisa Gustavson,22/05/1997
29/12/2016,Bruce Killeen,23/05/1997
29/12/2016,Marisa Smiley,23/05/1997
29/12/2016,Amy Soto,28/05/1997
29/12/2016,Polly Mujalli,28/05/1997
29/12/2016,Deborah Copstead,04/06/1997
29/12/2016,Richard Hayhoe,05/06/1997
29/12/2016,Chester Garske,08/06/1997
29/12/2016,Joseph Franklin,08/06/1997
29/12/2016,German Gallian,12/06/1997
29/12/2016,Sheila Wolfe,18/06/1997
29/12/2016,Beverly Pimentel,20/06/1997
29/12/2016,Joseph Arredondo,02/07/1997
29/12/2016,Teresa Bahlmann,09/07/1997
29/12/2016,Esther Swain,12/07/1997
29/12/2016,Frank Figueroa,23/07/1997
29/12/2016,Ricky Ruiz,27/07/1997
29/12/2016,Sheila Litecky,30/07/1997
29/12/2016,Barbara Grams,03/08/1997
29/12/2016,Raymond Shannon,06/08/1997
29/12/2016,Cheryl Burton,17/08/1997
29/12/2016,Florence Narain,21/08/1997
29/12/2016,Heather Baxter,21/08/1997
29/12/2016,Donald Reddout,29/08/1997
29/12/2016,Lucille Bell,07/09/1997
29/12/2016,Jesse Mcclung,13/09/1997
29/12/2016,Phyllis Cannon,16/09/1997
29/12/2016,Daniel Guzman,04/10/1997
29/12/2016,Louis Timchula,07/10/1997
29/12/2016,Lisa Sing,23/10/1997
29/12/2016,Stephanie Dolphin,08/11/1997
29/12/2016,Michelle Riesner,18/11/1997
30/12/2016,Gary Mullis,27/11/1989
30/12/2016,James Borders,31/12/1990
30/12/2016,Spencer Spencer,13/10/1991
30/12/2016,Sherry Wilder,26/04/1992
30/12/2016,Frances Bateman,06/05/1992
30/12/2016,Stacy Judd,02/06/1992
30/12/2016,James Adams,16/06/1992
30/12/2016,Charlotte Samuels,04/08/1992
30/12/2016,Jose Goldman,15/10/1992
30/12/2016,William Rasmussen,17/03/1993
30/12/2016,Robert Williams,02/04/1993
30/12/2016,Dale Kirkwood,22/05/1993
30/12/2016,Patricia Whitley,08/06/1993
30/12/2016,John Velis,17/06/1993
30/12/2016,Nellie Jaynes,02/08/1993
30/12/2016,Judith Sanders,26/08/1993
30/12/2016,Ray Martin,29/08/1993
30/12/2016,Chris Macmillan,01/09/1993
30/12/2016,Allison Larsen,16/10/1993
30/12/2016,Joseph Kelly,01/11/1993
30/12/2016,Mary Garret,12/11/1993
30/12/2016,Terri Kennedy,17/12/1993
30/12/2016,Karen Keeney,25/12/1993
30/12/2016,Jeffrey Lamb,14/01/1994
30/12/2016,Timothy Carroll,04/03/1994
30/12/2016,Maria Troutman,25/04/1994
30/12/2016,Carey Hamilton,10/07/1994
30/12/2016,Debbie Mcneil,12/07/1994
30/12/2016,Tiffany Lee,17/07/1994
30/12/2016,Maribel Walters,30/07/1994
30/12/2016,Roberta Shelley,01/09/1994
30/12/2016,Roderick Anding,03/09/1994
30/12/2016,James Gantt,10/09/1994
30/12/2016,Claire Miller,15/09/1994
30/12/2016,Joann Dimick,09/10/1994
30/12/2016,Effie Garcia,14/11/1994
30/12/2016,Sang Adams,05/12/1994
30/12/2016,Manuela Hines,06/12/1994
30/12/2016,Theresa Dixon,28/12/1994
30/12/2016,Russell Segura,30/12/1994
30/12/2016,Carl Dowling,09/01/1995
30/12/2016,Brenda Mathis,15/01/1995
30/12/2016,Judith Wyatt,16/01/1995
30/12/2016,John Thompson,17/01/1995
30/12/2016,Joseph Young,17/02/1995
30/12/2016,Adrian Whapham,11/03/1995
30/12/2016,Luz Connelly,26/03/1995
30/12/2016,Robert Murray,21/04/1995
30/12/2016,Stanley Barnett,22/04/1995
30/12/2016,Lyle Hemenway,03/05/1995
30/12/2016,Zofia Treinen,06/05/1995
30/12/2016,Fredrick Acevedo,07/05/1995
30/12/2016,Betty Rowold,21/05/1995
30/12/2016,Walter Chesnutt,24/05/1995
30/12/2016,Nicholas Acosta,05/06/1995
30/12/2016,Anita Ullrich,16/06/1995
30/12/2016,Michael Schmidtke,23/06/1995
30/12/2016,Lillie Sikes,27/06/1995
30/12/2016,Adrienne Ruck,13/07/1995
30/12/2016,Deborah Rosenfeld,14/07/1995
30/12/2016,Robert Haine,14/07/1995
30/12/2016,Ronald Stovall,18/07/1995
30/12/2016,Margaret Magallanes,07/08/1995
30/12/2016,Thomas Cole,11/08/1995
30/12/2016,Monica Loureiro,24/08/1995
30/12/2016,Peter Romo,25/08/1995
30/12/2016,Becky Atherton,01/09/1995
30/12/2016,Coleen Boender,05/09/1995
30/12/2016,Marcia Coleman,08/09/1995
30/12/2016,Wendy Faison,10/09/1995
30/12/2016,Oneida Randall,11/09/1995
30/12/2016,James Foltz,13/09/1995
30/12/2016,Jeff Howell,13/09/1995
30/12/2016,Kathleen Benzi,15/09/1995
30/12/2016,Kenneth Caldeira,15/09/1995
30/12/2016,Jim Turner,08/10/1995
30/12/2016,Thaddeus Diaz,09/10/1995
30/12/2016,Virginia Blackmon,15/10/1995
30/12/2016,Jerry Fritz,19/10/1995
30/12/2016,Mae Abbott,20/10/1995
30/12/2016,Jose Byassee,24/10/1995
30/12/2016,Amanda Ciciora,26/10/1995
30/12/2016,Lynn Bernhart,13/11/1995
30/12/2016,Vickie Carlos,21/11/1995
30/12/2016,Jonathan Saballos,28/11/1995
30/12/2016,Bridgett Collins,04/12/1995
30/12/2016,Hulda Nogle,13/12/1995
30/12/2016,Hazel Jefferies,14/12/1995
30/12/2016,Joseph Hirneise,18/12/1995
30/12/2016,Daniel Laster,31/12/1995
30/12/2016,Maida Valdez,01/01/1996
30/12/2016,Ronald Snook,03/01/1996
30/12/2016,Margaret Hickman,08/01/1996
30/12/2016,Nicole Mcglone,13/01/1996
30/12/2016,Wes Carlson,13/01/1996
30/12/2016,John Gill,18/01/1996
30/12/2016,Frances Schiavone,26/01/1996
30/12/2016,Tristan Chen,01/02/1996
30/12/2016,Henry Rios,05/02/1996
30/12/2016,John Davis,05/02/1996
30/12/2016,Helen Coleman,09/02/1996
30/12/2016,Arlena Raven,11/02/1996
30/12/2016,Julia Lewis,13/02/1996
30/12/2016,Jennell Thompson,24/02/1996
30/12/2016,Toby Baker,29/02/1996
30/12/2016,Haley Fundora,02/03/1996
30/12/2016,Kimberly Barksdale,05/03/1996
30/12/2016,Laura Smith,05/03/1996
30/12/2016,Sidney Brockington,14/03/1996
30/12/2016,Susan Brown,23/03/1996
30/12/2016,Herman Briggs,29/03/1996
30/12/2016,Patricia Nelson,06/04/1996
30/12/2016,James Smith,10/04/1996
30/12/2016,Sharleen Johnson,17/04/1996
30/12/2016,Joseph Smith,25/04/1996
30/12/2016,James Lundborg,02/05/1996
30/12/2016,Carmen Frix,09/05/1996
30/12/2016,Cynthia Dominquez,16/05/1996
30/12/2016,Roger Ballance,16/05/1996
30/12/2016,Stephanie Malinowski,18/05/1996
30/12/2016,Kimberly Fletcher,23/05/1996
30/12/2016,John Vildosola,29/05/1996
30/12/2016,Sarah Mckeon,02/06/1996
30/12/2016,Sherry Stewart,07/06/1996
30/12/2016,Jason Villegas,08/06/1996
30/12/2016,Lisa Hazelwood,14/06/1996
30/12/2016,Henry Brunson,21/06/1996
30/12/2016,Doris Wilson,28/06/1996
30/12/2016,Justin Achenbach,29/06/1996
30/12/2016,Florine Kim,14/07/1996
30/12/2016,Mary Murray,17/07/1996
30/12/2016,Myra Segura,28/07/1996
30/12/2016,Lucia Davis,22/08/1996
30/12/2016,David Reid,27/08/1996
30/12/2016,Maude Faulkner,02/09/1996
30/12/2016,Michael Walden,03/09/1996
30/12/2016,Janet Greene,06/09/1996
30/12/2016,Arthur Freund,07/09/1996
30/12/2016,Jeffrey Snow,09/09/1996
30/12/2016,Lucy Watson,11/09/1996
30/12/2016,Jennifer Miller,16/09/1996
30/12/2016,Woodrow Johnston,28/09/1996
30/12/2016,Joshua Braswell,29/09/1996
30/12/2016,Jenni Ager,01/10/1996
30/12/2016,Sanford Huffman,02/10/1996
30/12/2016,Amy Keena,03/10/1996
30/12/2016,Charles Ramos,07/10/1996
30/12/2016,Nadine Rigney,08/10/1996
30/12/2016,John Gilstrap,14/10/1996
30/12/2016,Maria Prevost,20/10/1996
30/12/2016,Tracy Strope,03/11/1996
30/12/2016,Shawn Niebaum,06/11/1996
30/12/2016,Willie Gould,08/11/1996
30/12/2016,Evalyn Kenney,14/11/1996
30/12/2016,Christine Victoria,26/11/1996
30/12/2016,Fred Massenburg,02/12/1996
30/12/2016,Olivia Aspinall,24/12/1996
30/12/2016,Gary Arnold,30/12/1996
30/12/2016,Michelle Mcgriff,30/12/1996
30/12/2016,Samuel Fierro,02/01/1997
30/12/2016,William Bench,04/01/1997
30/12/2016,Sean Cole,05/01/1997
30/12/2016,Gerald Butts,17/01/1997
30/12/2016,Hector Selman,20/01/1997
30/12/2016,Rusty Slaton,23/01/1997
30/12/2016,Earl Weber,24/01/1997
30/12/2016,Linda Vasquez,28/01/1997
30/12/2016,David Graves,03/02/1997
30/12/2016,Lillian Cooper,17/02/1997
30/12/2016,Carolyn Levins,06/03/1997
30/12/2016,Katrina Beasley,06/03/1997
30/12/2016,Leslie Casey,07/03/1997
30/12/2016,Carolyn Schimmel,19/03/1997
30/12/2016,Thomas Kim,19/03/1997
30/12/2016,Shanae Platt,24/03/1997
30/12/2016,Dean Jennings,30/03/1997
30/12/2016,Allen Brown,01/04/1997
30/12/2016,Irma Tseng,06/04/1997
30/12/2016,Jeffrey Piro,07/04/1997
30/12/2016,Deanne Fisher,08/04/1997
30/12/2016,Wesley Blaisdell,09/04/1997
30/12/2016,Beulah Lindsey,10/04/1997
30/12/2016,Jeanette Stupar,10/04/1997
30/12/2016,Dwight Roland,12/04/1997
30/12/2016,Rosa Liu,14/04/1997
30/12/2016,Robert Zohn,22/04/1997
30/12/2016,Donna Riess,01/05/1997
30/12/2016,Andres Burns,06/05/1997
30/12/2016,Thomas Vanderwal,06/05/1997
30/12/2016,Charles Crandall,12/05/1997
30/12/2016,Leonard Poole,14/05/1997
30/12/2016,Kayla Coggins,17/05/1997
30/12/2016,Donald Ortiz,22/05/1997
30/12/2016,Lisa Gustavson,22/05/1997
30/12/2016,James Faulkner,23/05/1997
30/12/2016,Ada Tejeda,24/05/1997
30/12/2016,James Koval,27/05/1997
30/12/2016,Chester Garske,08/06/1997
30/12/2016,Kellie Florio,13/06/1997
30/12/2016,William Becker,20/06/1997
30/12/2016,Charles Betts,18/07/1997
30/12/2016,Lucia Burkett,30/07/1997
30/12/2016,Sheila Litecky,30/07/1997
30/12/2016,Barbara Grams,03/08/1997
30/12/2016,Kenneth Towns,16/08/1997
30/12/2016,Mary Hill,19/08/1997
30/12/2016,Florence Narain,21/08/1997
30/12/2016,Sharon Barton,08/09/1997
30/12/2016,Gayle Alexander,16/09/1997
30/12/2016,Alice Seidel,18/09/1997
30/12/2016,Barry Lynn,24/09/1997
30/12/2016,Daniel Harris,07/10/1997
30/12/2016,Louis Timchula,07/10/1997
30/12/2016,Lisa Sing,23/10/1997
30/12/2016,Carolyn Ave,29/10/1997
31/12/2016,Gary Mullis,27/11/1989
31/12/2016,Kenneth Hooker,27/05/1990
31/12/2016,Michael Pace,26/09/1991
31/12/2016,Amanda Carnes,12/10/1991
31/12/2016,Spencer Spencer,13/10/1991
31/12/2016,Sherry Wilder,26/04/1992
31/12/2016,Frances Bateman,06/05/1992
31/12/2016,Joann Bright,26/02/1993
31/12/2016,William Rasmussen,17/03/1993
31/12/2016,Dale Kirkwood,22/05/1993
31/12/2016,Patricia Whitley,08/06/1993
31/12/2016,John Velis,17/06/1993
31/12/2016,Ray Martin,29/08/1993
31/12/2016,Chris Macmillan,01/09/1993
31/12/2016,Vanessa Aguilar,10/12/1993
31/12/2016,Joshua Heimsness,12/12/1993
31/12/2016,Karen Keeney,25/12/1993
31/12/2016,Antonio Woosley,26/03/1994
31/12/2016,Mary Laura,09/04/1994
31/12/2016,Maria Troutman,25/04/1994
31/12/2016,Domingo Banks,12/06/1994
31/12/2016,Christina Trujillo,01/07/1994
31/12/2016,Susan Lee,10/07/1994
31/12/2016,Debbie Mcneil,12/07/1994
31/12/2016,David Gismondi,21/07/1994
31/12/2016,Maribel Walters,30/07/1994
31/12/2016,Marina Ryan,06/08/1994
31/12/2016,Tabitha Bower,21/08/1994
31/12/2016,Emelda Clay,29/08/1994
31/12/2016,James Gantt,10/09/1994
31/12/2016,Richard Davis,16/09/1994
31/12/2016,Robert Featherston,08/10/1994
31/12/2016,Joann Dimick,09/10/1994
31/12/2016,Inez Ward,20/10/1994
31/12/2016,Isreal Mathis,23/11/1994
31/12/2016,Kirby Roberts,26/11/1994
31/12/2016,Aaron Nelson,12/12/1994
31/12/2016,Barbara Mchale,19/12/1994
31/12/2016,Dale Winship,23/12/1994
31/12/2016,Maurice Dyer,06/01/1995
31/12/2016,Daniel Reed,22/01/1995
31/12/2016,Lisa Abbott,25/01/1995
